year,latitude,longitude,population
2008,5.816666666672845,95.30833333335069,258.4272
2008,5.816666666672845,95.31666666668403,258.4273
2008,5.816666666672845,95.32500000001735,258.4272
2008,5.816666666672845,95.3333333333507,258.4272
2008,5.816666666672845,95.34166666668402,114.2481
2008,5.816666666672845,95.3583333333507,60.59156
2008,5.816666666672845,95.36666666668403,254.1169
2008,5.816666666672845,95.37500000001737,48.62907
2008,5.808333333339519,95.27500000001736,258.4311
2008,5.808333333339519,95.28333333335068,258.431
2008,5.808333333339519,95.29166666668402,258.431
2008,5.808333333339519,95.30000000001736,258.4311
2008,5.808333333339519,95.30833333335069,258.431
2008,5.808333333339519,95.31666666668403,258.4311
2008,5.808333333339519,95.32500000001735,258.431
2008,5.808333333339519,95.3333333333507,258.431
2008,5.808333333339519,95.34166666668402,165.8467
2008,5.808333333339519,95.36666666668403,87.94172
2008,5.808333333339519,95.37500000001737,11.93416
2008,5.800000000006179,95.28333333335068,258.4349
2008,5.800000000006179,95.29166666668402,258.4349
2008,5.800000000006179,95.30000000001736,258.4349
2008,5.800000000006179,95.30833333335069,258.4349
2008,5.800000000006179,95.31666666668403,258.4349
2008,5.800000000006179,95.32500000001735,258.4349
2008,5.800000000006179,95.3333333333507,258.4349
2008,5.800000000006179,95.34166666668402,118.9131
2008,5.791666666672839,95.28333333335068,258.4386
2008,5.791666666672839,95.29166666668402,258.4387
2008,5.791666666672839,95.30000000001736,258.4387
2008,5.791666666672839,95.30833333335069,258.4387
2008,5.791666666672839,95.31666666668403,258.4387
2008,5.791666666672839,95.32500000001735,258.4387
2008,5.791666666672839,95.3333333333507,253.8615
2008,5.791666666672839,95.34166666668402,19.584
2008,5.783333333339513,95.30833333335069,210.0277
2008,5.783333333339513,95.31666666668403,258.4425
2008,5.783333333339513,95.32500000001735,257.8604
2008,5.783333333339513,95.3333333333507,124.3078
2008,5.650000000006173,95.4083333333507,77.64424
2008,5.650000000006173,95.41666666668404,125.7613
2008,5.650000000006173,95.42500000001736,125.7612
2008,5.650000000006173,95.4333333333507,125.7612
2008,5.650000000006173,95.44166666668403,125.7612
2008,5.650000000006173,95.45000000001737,125.483
2008,5.650000000006173,95.45833333335071,69.92635
2008,5.641666666672833,95.40000000001736,81.35771
2008,5.641666666672833,95.4083333333507,125.763
2008,5.641666666672833,95.41666666668404,125.763
2008,5.641666666672833,95.42500000001736,125.763
2008,5.641666666672833,95.4333333333507,125.763
2008,5.641666666672833,95.44166666668403,125.763
2008,5.641666666672833,95.45000000001737,125.763
2008,5.641666666672833,95.45833333335071,125.763
2008,5.641666666672833,95.46666666668403,58.02969
2008,5.633333333339493,95.39166666668403,71.8254
2008,5.633333333339493,95.40000000001736,125.7648
2008,5.633333333339493,95.4083333333507,125.7648
2008,5.633333333339493,95.41666666668404,125.7648
2008,5.633333333339493,95.42500000001736,125.7648
2008,5.633333333339493,95.4333333333507,125.7648
2008,5.633333333339493,95.44166666668403,125.7648
2008,5.633333333339493,95.45000000001737,125.7648
2008,5.633333333339493,95.45833333335071,125.7648
2008,5.633333333339493,95.46666666668403,124.2223
2008,5.633333333339493,95.47500000001737,25.39665
2008,5.6250000000061675,95.37500000001737,9.762095
2008,5.6250000000061675,95.38333333335069,58.66603
2008,5.6250000000061675,95.39166666668403,123.9172
2008,5.6250000000061675,95.40000000001736,125.7666
2008,5.6250000000061675,95.4083333333507,125.7666
2008,5.6250000000061675,95.41666666668404,125.7667
2008,5.6250000000061675,95.42500000001736,125.7666
2008,5.6250000000061675,95.4333333333507,125.7666
2008,5.6250000000061675,95.44166666668403,125.7666
2008,5.6250000000061675,95.45000000001737,125.7667
2008,5.6250000000061675,95.45833333335071,125.7666
2008,5.6250000000061675,95.46666666668403,125.7666
2008,5.6250000000061675,95.47500000001737,76.44789
2008,5.6250000000061675,95.4833333333507,4.757408
2008,5.6250000000061675,95.54166666668404,0.5598463
2008,5.6250000000061675,95.56666666668404,13.17165
2008,5.6250000000061675,95.57500000001738,21.18421
2008,5.6250000000061675,95.58333333335071,59.26408
2008,5.6250000000061675,95.59166666668405,122.4965
2008,5.6250000000061675,95.60000000001737,125.7667
2008,5.6250000000061675,95.60833333335071,122.3235
2008,5.6166666666728275,95.3583333333507,162.3737
2008,5.6166666666728275,95.36666666668403,429.2799
2008,5.6166666666728275,95.37500000001737,39.41339
2008,5.6166666666728275,95.38333333335069,115.8313
2008,5.6166666666728275,95.39166666668403,125.59
2008,5.6166666666728275,95.40000000001736,125.7685
2008,5.6166666666728275,95.4083333333507,125.7685
2008,5.6166666666728275,95.41666666668404,125.7685
2008,5.6166666666728275,95.42500000001736,125.7684
2008,5.6166666666728275,95.4333333333507,125.7685
2008,5.6166666666728275,95.44166666668403,125.7684
2008,5.6166666666728275,95.45000000001737,125.7685
2008,5.6166666666728275,95.45833333335071,125.7684
2008,5.6166666666728275,95.46666666668403,125.7685
2008,5.6166666666728275,95.47500000001737,124.6516
2008,5.6166666666728275,95.4833333333507,65.19157
2008,5.6166666666728275,95.49166666668404,1.114144
2008,5.6166666666728275,95.52500000001737,38.92834
2008,5.6166666666728275,95.53333333335071,43.03511
2008,5.6166666666728275,95.54166666668404,98.32731
2008,5.6166666666728275,95.55000000001738,91.47939
2008,5.6166666666728275,95.5583333333507,103.3571
2008,5.6166666666728275,95.56666666668404,125.6117
2008,5.6166666666728275,95.57500000001738,125.7685
2008,5.6166666666728275,95.58333333335071,125.7684
2008,5.6166666666728275,95.59166666668405,125.7685
2008,5.6166666666728275,95.60000000001737,125.7685
2008,5.6166666666728275,95.60833333335071,125.7685
2008,5.6166666666728275,95.61666666668404,125.7685
2008,5.6166666666728275,95.62500000001738,120.4703
2008,5.6166666666728275,95.63333333335072,41.99176
2008,5.608333333339502,95.34166666668402,426.8466
2008,5.608333333339502,95.35000000001736,649.8622
2008,5.608333333339502,95.3583333333507,344.3897
2008,5.608333333339502,95.36666666668403,54.20769
2008,5.608333333339502,95.37500000001737,92.73034
2008,5.608333333339502,95.38333333335069,125.7702
2008,5.608333333339502,95.39166666668403,125.7702
2008,5.608333333339502,95.40000000001736,125.7702
2008,5.608333333339502,95.4083333333507,125.7702
2008,5.608333333339502,95.41666666668404,125.7702
2008,5.608333333339502,95.42500000001736,125.7702
2008,5.608333333339502,95.4333333333507,125.7702
2008,5.608333333339502,95.44166666668403,125.7702
2008,5.608333333339502,95.45000000001737,125.7702
2008,5.608333333339502,95.45833333335071,125.7702
2008,5.608333333339502,95.46666666668403,125.7703
2008,5.608333333339502,95.47500000001737,125.7702
2008,5.608333333339502,95.4833333333507,125.7702
2008,5.608333333339502,95.49166666668404,84.09824
2008,5.608333333339502,95.50000000001737,7.827732
2008,5.608333333339502,95.52500000001737,49.45382
2008,5.608333333339502,95.53333333335071,125.7702
2008,5.608333333339502,95.54166666668404,125.7702
2008,5.608333333339502,95.55000000001738,125.7702
2008,5.608333333339502,95.5583333333507,125.7702
2008,5.608333333339502,95.56666666668404,125.7702
2008,5.608333333339502,95.57500000001738,125.7702
2008,5.608333333339502,95.58333333335071,125.7702
2008,5.608333333339502,95.59166666668405,125.7702
2008,5.608333333339502,95.60000000001737,125.7703
2008,5.608333333339502,95.60833333335071,125.7702
2008,5.608333333339502,95.61666666668404,125.7702
2008,5.608333333339502,95.62500000001738,125.7702
2008,5.608333333339502,95.63333333335072,125.7702
2008,5.608333333339502,95.64166666668405,82.22524
2008,5.608333333339502,95.65000000001739,14.90762
2008,5.600000000006162,95.3333333333507,633.7314
2008,5.600000000006162,95.34166666668402,569.0823
2008,5.600000000006162,95.35000000001736,504.7791
2008,5.600000000006162,95.3583333333507,371.4691
2008,5.600000000006162,95.36666666668403,1220.122
2008,5.600000000006162,95.37500000001737,1067.583
2008,5.600000000006162,95.38333333335069,499.6263
2008,5.600000000006162,95.39166666668403,125.772
2008,5.600000000006162,95.40000000001736,125.772
2008,5.600000000006162,95.4083333333507,125.772
2008,5.600000000006162,95.41666666668404,125.772
2008,5.600000000006162,95.42500000001736,125.772
2008,5.600000000006162,95.4333333333507,125.772
2008,5.600000000006162,95.44166666668403,125.772
2008,5.600000000006162,95.45000000001737,125.772
2008,5.600000000006162,95.45833333335071,125.772
2008,5.600000000006162,95.46666666668403,125.7721
2008,5.600000000006162,95.47500000001737,125.772
2008,5.600000000006162,95.4833333333507,125.772
2008,5.600000000006162,95.49166666668404,125.772
2008,5.600000000006162,95.50000000001737,120.9492
2008,5.600000000006162,95.5083333333507,82.07347
2008,5.600000000006162,95.51666666668405,55.0875
2008,5.600000000006162,95.52500000001737,107.1773
2008,5.600000000006162,95.53333333335071,125.772
2008,5.600000000006162,95.54166666668404,125.772
2008,5.600000000006162,95.55000000001738,125.772
2008,5.600000000006162,95.5583333333507,125.772
2008,5.600000000006162,95.56666666668404,125.772
2008,5.600000000006162,95.57500000001738,125.772
2008,5.600000000006162,95.58333333335071,125.772
2008,5.600000000006162,95.59166666668405,125.772
2008,5.600000000006162,95.60000000001737,125.772
2008,5.600000000006162,95.60833333335071,125.772
2008,5.600000000006162,95.61666666668404,125.772
2008,5.600000000006162,95.62500000001738,125.772
2008,5.600000000006162,95.63333333335072,125.772
2008,5.600000000006162,95.64166666668405,125.772
2008,5.600000000006162,95.65000000001739,119.0605
2008,5.600000000006162,95.65833333335071,60.77149
2008,5.600000000006162,95.66666666668405,7.551784
2008,5.591666666672836,95.31666666668403,460.0528
2008,5.591666666672836,95.32500000001735,578.485
2008,5.591666666672836,95.3333333333507,520.6248
2008,5.591666666672836,95.34166666668402,422.1131
2008,5.591666666672836,95.35000000001736,489.3931
2008,5.591666666672836,95.3583333333507,1305.015
2008,5.591666666672836,95.36666666668403,1403.714
2008,5.591666666672836,95.37500000001737,1403.714
2008,5.591666666672836,95.38333333335069,1376.15
2008,5.591666666672836,95.39166666668403,342.7159
2008,5.591666666672836,95.40000000001736,125.7738
2008,5.591666666672836,95.4083333333507,125.7738
2008,5.591666666672836,95.41666666668404,125.7738
2008,5.591666666672836,95.42500000001736,125.7738
2008,5.591666666672836,95.4333333333507,125.7738
2008,5.591666666672836,95.44166666668403,125.7738
2008,5.591666666672836,95.45000000001737,125.7738
2008,5.591666666672836,95.45833333335071,125.7738
2008,5.591666666672836,95.46666666668403,125.7738
2008,5.591666666672836,95.47500000001737,125.7738
2008,5.591666666672836,95.4833333333507,125.7738
2008,5.591666666672836,95.49166666668404,125.7738
2008,5.591666666672836,95.50000000001737,125.7738
2008,5.591666666672836,95.5083333333507,125.7738
2008,5.591666666672836,95.51666666668405,125.7738
2008,5.591666666672836,95.52500000001737,125.7738
2008,5.591666666672836,95.53333333335071,125.7738
2008,5.591666666672836,95.54166666668404,125.7738
2008,5.591666666672836,95.55000000001738,125.7738
2008,5.591666666672836,95.5583333333507,125.7738
2008,5.591666666672836,95.56666666668404,125.7738
2008,5.591666666672836,95.57500000001738,125.7738
2008,5.591666666672836,95.58333333335071,125.7738
2008,5.591666666672836,95.59166666668405,125.7738
2008,5.591666666672836,95.60000000001737,125.7738
2008,5.591666666672836,95.60833333335071,125.7738
2008,5.591666666672836,95.61666666668404,125.7738
2008,5.591666666672836,95.62500000001738,125.7738
2008,5.591666666672836,95.63333333335072,125.7738
2008,5.591666666672836,95.64166666668405,125.7738
2008,5.591666666672836,95.65000000001739,125.7738
2008,5.591666666672836,95.65833333335071,125.7738
2008,5.591666666672836,95.66666666668405,119.0783
2008,5.591666666672836,95.67500000001738,74.92311
2008,5.591666666672836,95.68333333335072,18.64889
2008,5.583333333339496,95.30833333335069,1147.199
2008,5.583333333339496,95.31666666668403,994.3502
2008,5.583333333339496,95.32500000001735,709.6548
2008,5.583333333339496,95.3333333333507,480.196
2008,5.583333333339496,95.34166666668402,945.7892
2008,5.583333333339496,95.35000000001736,1024.586
2008,5.583333333339496,95.3583333333507,1391.322
2008,5.583333333339496,95.36666666668403,1403.734
2008,5.583333333339496,95.37500000001737,1403.734
2008,5.583333333339496,95.38333333335069,1403.734
2008,5.583333333339496,95.39166666668403,899.4142
2008,5.583333333339496,95.40000000001736,125.7756
2008,5.583333333339496,95.4083333333507,125.7756
2008,5.583333333339496,95.41666666668404,125.7756
2008,5.583333333339496,95.42500000001736,125.7756
2008,5.583333333339496,95.4333333333507,125.7756
2008,5.583333333339496,95.44166666668403,125.7756
2008,5.583333333339496,95.45000000001737,125.7756
2008,5.583333333339496,95.45833333335071,125.7756
2008,5.583333333339496,95.46666666668403,125.7756
2008,5.583333333339496,95.47500000001737,125.7756
2008,5.583333333339496,95.4833333333507,125.7756
2008,5.583333333339496,95.49166666668404,125.7756
2008,5.583333333339496,95.50000000001737,125.7756
2008,5.583333333339496,95.5083333333507,125.7756
2008,5.583333333339496,95.51666666668405,125.7756
2008,5.583333333339496,95.52500000001737,125.7756
2008,5.583333333339496,95.53333333335071,125.7756
2008,5.583333333339496,95.54166666668404,125.7756
2008,5.583333333339496,95.55000000001738,125.7756
2008,5.583333333339496,95.5583333333507,125.7756
2008,5.583333333339496,95.56666666668404,125.7756
2008,5.583333333339496,95.57500000001738,125.7756
2008,5.583333333339496,95.58333333335071,125.7756
2008,5.583333333339496,95.59166666668405,125.7756
2008,5.583333333339496,95.60000000001737,125.7756
2008,5.583333333339496,95.60833333335071,125.7756
2008,5.583333333339496,95.61666666668404,125.7756
2008,5.583333333339496,95.62500000001738,125.7756
2008,5.583333333339496,95.63333333335072,125.7756
2008,5.583333333339496,95.64166666668405,125.7756
2008,5.583333333339496,95.65000000001739,125.7756
2008,5.583333333339496,95.65833333335071,125.7756
2008,5.583333333339496,95.66666666668405,125.7756
2008,5.583333333339496,95.67500000001738,125.7756
2008,5.583333333339496,95.68333333335072,125.567
2008,5.583333333339496,95.69166666668406,111.8073
2008,5.583333333339496,95.70000000001738,76.34367
2008,5.583333333339496,95.70833333335072,60.8572
2008,5.583333333339496,95.71666666668405,41.72218
2008,5.583333333339496,95.72500000001739,14.74212
2008,5.575000000006156,95.29166666668402,174.009
2008,5.575000000006156,95.30000000001736,1278.983
2008,5.575000000006156,95.30833333335069,1403.754
2008,5.575000000006156,95.31666666668403,1403.754
2008,5.575000000006156,95.32500000001735,1377.937
2008,5.575000000006156,95.3333333333507,1214.635
2008,5.575000000006156,95.34166666668402,1403.754
2008,5.575000000006156,95.35000000001736,1388.633
2008,5.575000000006156,95.3583333333507,1356.606
2008,5.575000000006156,95.36666666668403,1403.754
2008,5.575000000006156,95.37500000001737,1403.754
2008,5.575000000006156,95.38333333335069,1403.754
2008,5.575000000006156,95.39166666668403,1306.012
2008,5.575000000006156,95.40000000001736,294.7259
2008,5.575000000006156,95.4083333333507,125.7774
2008,5.575000000006156,95.41666666668404,125.7774
2008,5.575000000006156,95.42500000001736,125.7774
2008,5.575000000006156,95.4333333333507,125.7774
2008,5.575000000006156,95.44166666668403,125.7774
2008,5.575000000006156,95.45000000001737,125.7774
2008,5.575000000006156,95.45833333335071,125.7774
2008,5.575000000006156,95.46666666668403,125.7774
2008,5.575000000006156,95.47500000001737,125.7774
2008,5.575000000006156,95.4833333333507,125.7774
2008,5.575000000006156,95.49166666668404,125.7774
2008,5.575000000006156,95.50000000001737,125.7774
2008,5.575000000006156,95.5083333333507,125.7774
2008,5.575000000006156,95.51666666668405,125.7774
2008,5.575000000006156,95.52500000001737,125.7774
2008,5.575000000006156,95.53333333335071,125.7774
2008,5.575000000006156,95.54166666668404,125.7774
2008,5.575000000006156,95.55000000001738,125.7774
2008,5.575000000006156,95.5583333333507,125.7774
2008,5.575000000006156,95.56666666668404,125.7774
2008,5.575000000006156,95.57500000001738,125.7774
2008,5.575000000006156,95.58333333335071,125.7774
2008,5.575000000006156,95.59166666668405,125.7774
2008,5.575000000006156,95.60000000001737,125.7774
2008,5.575000000006156,95.60833333335071,125.7774
2008,5.575000000006156,95.61666666668404,125.7774
2008,5.575000000006156,95.62500000001738,125.7774
2008,5.575000000006156,95.63333333335072,125.7774
2008,5.575000000006156,95.64166666668405,125.7774
2008,5.575000000006156,95.65000000001739,125.7774
2008,5.575000000006156,95.65833333335071,125.7774
2008,5.575000000006156,95.66666666668405,125.7774
2008,5.575000000006156,95.67500000001738,125.7774
2008,5.575000000006156,95.68333333335072,125.7774
2008,5.575000000006156,95.69166666668406,125.7774
2008,5.575000000006156,95.70000000001738,125.7774
2008,5.575000000006156,95.70833333335072,125.7774
2008,5.575000000006156,95.71666666668405,125.7774
2008,5.575000000006156,95.72500000001739,117.7449
2008,5.575000000006156,95.73333333335071,80.69567
2008,5.575000000006156,95.74166666668405,36.11385
2008,5.575000000006156,95.7500000000174,0.05788241
2008,5.56666666667283,95.23333333335069,40.79797
2008,5.56666666667283,95.27500000001736,16.39981
2008,5.56666666667283,95.28333333335068,621.1022
2008,5.56666666667283,95.29166666668402,741.7897
2008,5.56666666667283,95.30000000001736,1080.825
2008,5.56666666667283,95.30833333335069,1403.774
2008,5.56666666667283,95.31666666668403,1403.774
2008,5.56666666667283,95.32500000001735,1403.774
2008,5.56666666667283,95.3333333333507,1403.774
2008,5.56666666667283,95.34166666668402,1403.774
2008,5.56666666667283,95.35000000001736,1403.774
2008,5.56666666667283,95.3583333333507,1403.774
2008,5.56666666667283,95.36666666668403,1403.774
2008,5.56666666667283,95.37500000001737,1403.774
2008,5.56666666667283,95.38333333335069,1403.774
2008,5.56666666667283,95.39166666668403,1403.774
2008,5.56666666667283,95.40000000001736,1343.038
2008,5.56666666667283,95.4083333333507,751.2632
2008,5.56666666667283,95.41666666668404,125.7792
2008,5.56666666667283,95.42500000001736,125.7792
2008,5.56666666667283,95.4333333333507,125.7792
2008,5.56666666667283,95.44166666668403,125.7792
2008,5.56666666667283,95.45000000001737,125.7792
2008,5.56666666667283,95.45833333335071,125.7792
2008,5.56666666667283,95.46666666668403,125.7792
2008,5.56666666667283,95.47500000001737,125.7792
2008,5.56666666667283,95.4833333333507,125.7792
2008,5.56666666667283,95.49166666668404,125.7792
2008,5.56666666667283,95.50000000001737,125.7792
2008,5.56666666667283,95.5083333333507,125.7792
2008,5.56666666667283,95.51666666668405,125.7792
2008,5.56666666667283,95.52500000001737,125.7792
2008,5.56666666667283,95.53333333335071,125.7792
2008,5.56666666667283,95.54166666668404,125.7792
2008,5.56666666667283,95.55000000001738,125.7792
2008,5.56666666667283,95.5583333333507,125.7792
2008,5.56666666667283,95.56666666668404,125.7792
2008,5.56666666667283,95.57500000001738,125.7792
2008,5.56666666667283,95.58333333335071,125.7792
2008,5.56666666667283,95.59166666668405,125.7792
2008,5.56666666667283,95.60000000001737,125.7792
2008,5.56666666667283,95.60833333335071,125.7792
2008,5.56666666667283,95.61666666668404,125.7792
2008,5.56666666667283,95.62500000001738,125.7792
2008,5.56666666667283,95.63333333335072,125.7792
2008,5.56666666667283,95.64166666668405,125.7792
2008,5.56666666667283,95.65000000001739,125.7792
2008,5.56666666667283,95.65833333335071,125.7792
2008,5.56666666667283,95.66666666668405,125.7792
2008,5.56666666667283,95.67500000001738,125.7792
2008,5.56666666667283,95.68333333335072,125.7792
2008,5.56666666667283,95.69166666668406,125.7792
2008,5.56666666667283,95.70000000001738,125.7792
2008,5.56666666667283,95.70833333335072,125.7792
2008,5.56666666667283,95.71666666668405,124.0242
2008,5.56666666667283,95.72500000001739,104.0391
2008,5.56666666667283,95.73333333335071,102.8325
2008,5.56666666667283,95.74166666668405,102.8325
2008,5.56666666667283,95.7500000000174,76.62048
2008,5.56666666667283,95.75833333335072,38.40199
2008,5.56666666667283,95.76666666668406,2.064183
2008,5.55833333333949,95.23333333335069,81.55708
2008,5.55833333333949,95.24166666668403,29.46073
2008,5.55833333333949,95.25000000001735,15.76116
2008,5.55833333333949,95.25833333335069,58.53917
2008,5.55833333333949,95.26666666668402,275.454
2008,5.55833333333949,95.27500000001736,396.4366
2008,5.55833333333949,95.28333333335068,1403.794
2008,5.55833333333949,95.29166666668402,1188.547
2008,5.55833333333949,95.30000000001736,1100.229
2008,5.55833333333949,95.30833333335069,1403.794
2008,5.55833333333949,95.31666666668403,1403.794
2008,5.55833333333949,95.32500000001735,1403.794
2008,5.55833333333949,95.3333333333507,1403.794
2008,5.55833333333949,95.34166666668402,1403.794
2008,5.55833333333949,95.35000000001736,1403.794
2008,5.55833333333949,95.3583333333507,1403.794
2008,5.55833333333949,95.36666666668403,1403.794
2008,5.55833333333949,95.37500000001737,1403.794
2008,5.55833333333949,95.38333333335069,1403.794
2008,5.55833333333949,95.39166666668403,1403.794
2008,5.55833333333949,95.40000000001736,1403.794
2008,5.55833333333949,95.4083333333507,1401.559
2008,5.55833333333949,95.41666666668404,336.7266
2008,5.55833333333949,95.42500000001736,125.781
2008,5.55833333333949,95.4333333333507,125.7809
2008,5.55833333333949,95.44166666668403,125.781
2008,5.55833333333949,95.45000000001737,125.781
2008,5.55833333333949,95.45833333335071,125.781
2008,5.55833333333949,95.46666666668403,125.781
2008,5.55833333333949,95.47500000001737,125.781
2008,5.55833333333949,95.4833333333507,125.781
2008,5.55833333333949,95.49166666668404,125.7809
2008,5.55833333333949,95.50000000001737,125.781
2008,5.55833333333949,95.5083333333507,125.781
2008,5.55833333333949,95.51666666668405,125.781
2008,5.55833333333949,95.52500000001737,125.781
2008,5.55833333333949,95.53333333335071,125.781
2008,5.55833333333949,95.54166666668404,125.781
2008,5.55833333333949,95.55000000001738,125.781
2008,5.55833333333949,95.5583333333507,125.781
2008,5.55833333333949,95.56666666668404,125.781
